"ServiceTreeId","RTOId","BuildNumber","VirtualEnvironment","DeploymentTemplate","BranchInformation","PreciseTimeStamp"
"14686c37-6854-4050-baa7-3d0cd3688a36","80780188","19.4.35.0","NSM_Metering_Stage","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-10T20:21:32.2091186Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80766749","19.4.18.0","NSM_ConfigPush_Pilot_NetworkBandwidthPolicy","ConfigPush.xml","git_networking_nsm_master","2024-07-10T20:21:38.3200039Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80734995","19.3.27.0","NSM_ConfigPush_Prod_EnableIPv6OnlyPeering_EnableCrossVlanLmForPaas_True_18.3","ConfigPush.xml","git_networking_nsm_master","2024-07-10T20:19:10.4423726Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80781336","19.4.35.0","NSM_Metering_Canary","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-10T20:19:31.9106224Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80772656","19.4.19.0","NSM_Metering_Pilot","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-10T20:18:56.6730562Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80780413","19.4.19.0","NSM_Metering_Mooncake","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-10T20:23:57.9220587Z"
"728f4f00-05c6-405b-8752-24303b1f6f60","80702788","3.301.7.57","NMAgent_Broad_LKG_3.301.7.57_Storage","nm_E2E_HostPluginUpgradeFDHENoRootHEPreCheckNoSettings.xml","git_networking_nmagent_release_3_301_7_56_dhcp_qfe","2024-07-10T20:18:56.0735145Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80736942","19.3.27.0","NSM_ConfigPush_FF_EnableMerlinLogicalNicNotifyOnlyConfigChanges_True_18.3.39","ConfigPush.xml","git_networking_nsm_master","2024-07-10T20:09:43.8279169Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80755293","19.3.27.0","NSM_ConfigPush_FF_UseNonOpaphModeIfAnyTenantInSameVnetIsNonOpaph_False","ConfigPush.xml","git_networking_nsm_master","2024-07-10T20:19:58.8382044Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80778482","19.4.33.0","NSM_ConfigPush_Canary_EnableNmAgentContainerLevelDedup_True_19.3.58_uscentraleuap","ConfigPush.xml","git_networking_nsm_master","2024-07-10T20:17:27.6070497Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80728674","19.3.27.0","NSM_ConfigPush_Pilot_EnableIPv6OnlyPeering_EnableOnlyReconnectMadariUpdatedAndFailedEndpoint_EnableCrossVlanLmForPaas_True_19.1.22","ConfigPush.xml","git_networking_nsm_master","2024-07-10T20:19:58.3438680Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80752783","19.3.54.0","NSM_ConfigPush_Prod_EnableCaWithPrefix_VncSrvNameSuffix_EnableOnlyReconnectMadariUpdatedAndFailedEndpoint_19.1.22","ConfigPush.xml","git_networking_nsm_master","2024-07-10T20:17:04.6012362Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80771534","19.4.15.0","NSM_Metering_Fairfax","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-10T20:15:14.6234534Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80766584","19.4.18.0","NSM_ConfigPush_Canary_NetworkBandwidthPolicy","ConfigPush.xml","git_networking_nsm_master","2024-07-10T20:21:11.8845161Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80764354","19.4.13.0","NSM_ConfigPush_Canary_VncAllowSrvDiscovery_True","ConfigPush.xml","git_networking_nsm_master","2024-07-10T20:16:29.3795004Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80772663","19.4.18.0","NSM_ConfigPush_Prod_EnableReplaceSubscribeUnsubscribeRequest_EnableMerlinSkipActiveInstance_NetworkBandwidthPolicy_19.2.45","ConfigPush.xml","git_networking_nsm_master","2024-07-10T20:17:32.6755372Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80736941","19.3.27.0","NSM_ConfigPush_MC_EnableMerlinLogicalNicNotifyOnlyConfigChanges_True_18.3.39","ConfigPush.xml","git_networking_nsm_master","2024-07-10T20:14:39.7599406Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80734995","19.3.27.0","NSM_ConfigPush_Prod_EnableIPv6OnlyPeering_EnableCrossVlanLmForPaas_True_18.3","ConfigPush.xml","git_networking_nsm_master","2024-07-10T19:17:59.5836873Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80778482","19.4.33.0","NSM_ConfigPush_Canary_EnableNmAgentContainerLevelDedup_True_19.3.58_uscentraleuap","ConfigPush.xml","git_networking_nsm_master","2024-07-10T19:14:57.1596284Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80781336","19.4.35.0","NSM_Metering_Canary","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-10T19:16:42.6757314Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80780413","19.4.19.0","NSM_Metering_Mooncake","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-10T19:21:58.1149402Z"
"728f4f00-05c6-405b-8752-24303b1f6f60","80702788","3.301.7.57","NMAgent_Broad_LKG_3.301.7.57_Storage","nm_E2E_HostPluginUpgradeFDHENoRootHEPreCheckNoSettings.xml","git_networking_nmagent_release_3_301_7_56_dhcp_qfe","2024-07-10T19:21:09.8325822Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80736941","19.3.27.0","NSM_ConfigPush_MC_EnableMerlinLogicalNicNotifyOnlyConfigChanges_True_18.3.39","ConfigPush.xml","git_networking_nsm_master","2024-07-10T19:16:26.3470575Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80748291","19.3.54.0","NSM_ConfigPush_Pilot_EnableCaWithPrefix_VncSrvNameSuffix_19.1.10","ConfigPush.xml","git_networking_nsm_master","2024-07-10T19:11:22.3050221Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80752783","19.3.54.0","NSM_ConfigPush_Prod_EnableCaWithPrefix_VncSrvNameSuffix_EnableOnlyReconnectMadariUpdatedAndFailedEndpoint_19.1.22","ConfigPush.xml","git_networking_nsm_master","2024-07-10T19:17:58.8095821Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80766749","19.4.18.0","NSM_ConfigPush_Pilot_NetworkBandwidthPolicy","ConfigPush.xml","git_networking_nsm_master","2024-07-10T19:19:06.4741108Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80766584","19.4.18.0","NSM_ConfigPush_Canary_NetworkBandwidthPolicy","ConfigPush.xml","git_networking_nsm_master","2024-07-10T19:17:49.1958988Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80772656","19.4.19.0","NSM_Metering_Pilot","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-10T19:16:12.8727364Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80780188","19.4.35.0","NSM_Metering_Stage","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-10T18:47:39.9206670Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80772663","19.4.18.0","NSM_ConfigPush_Prod_EnableReplaceSubscribeUnsubscribeRequest_EnableMerlinSkipActiveInstance_NetworkBandwidthPolicy_19.2.45","ConfigPush.xml","git_networking_nsm_master","2024-07-10T18:44:26.0910907Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80756760","19.3.54.0","NSM_ConfigPush_Pilot_RnmConnectionKind_EnableReplaceSubscribeUnsubscribeRequest_EnableMerlinSkipActiveInstance_19.2.45","ConfigPush.xml","git_networking_nsm_master","2024-07-10T19:17:54.8535827Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80771286","19.4.19.0","NSM_Metering_Canary","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-10T19:11:21.8760476Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80764354","19.4.13.0","NSM_ConfigPush_Canary_VncAllowSrvDiscovery_True","ConfigPush.xml","git_networking_nsm_master","2024-07-10T19:13:03.3010080Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80771534","19.4.15.0","NSM_Metering_Fairfax","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-10T18:38:39.4310203Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80772888","19.4.18.0","NSM_ConfigPush_Pilot_VncAllowSrvDiscovery_True","ConfigPush.xml","git_networking_nsm_master","2024-07-10T19:10:55.9947994Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80728674","19.3.27.0","NSM_ConfigPush_Pilot_EnableIPv6OnlyPeering_EnableOnlyReconnectMadariUpdatedAndFailedEndpoint_EnableCrossVlanLmForPaas_True_19.1.22","ConfigPush.xml","git_networking_nsm_master","2024-07-10T19:12:39.2371080Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80736942","19.3.27.0","NSM_ConfigPush_FF_EnableMerlinLogicalNicNotifyOnlyConfigChanges_True_18.3.39","ConfigPush.xml","git_networking_nsm_master","2024-07-10T19:12:30.5619832Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80755293","19.3.27.0","NSM_ConfigPush_FF_UseNonOpaphModeIfAnyTenantInSameVnetIsNonOpaph_False","ConfigPush.xml","git_networking_nsm_master","2024-07-10T19:11:25.8545255Z"
"728f4f00-05c6-405b-8752-24303b1f6f60","80702788","3.301.7.57","NMAgent_Broad_LKG_3.301.7.57_Storage","nm_E2E_HostPluginUpgradeFDHENoRootHEPreCheckNoSettings.xml","git_networking_nmagent_release_3_301_7_56_dhcp_qfe","2024-07-10T13:17:03.6106696Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80780188","19.4.35.0","NSM_Metering_Stage","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-10T13:21:34.4330711Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80772663","19.4.18.0","NSM_ConfigPush_Prod_EnableReplaceSubscribeUnsubscribeRequest_EnableMerlinSkipActiveInstance_NetworkBandwidthPolicy_19.2.45","ConfigPush.xml","git_networking_nsm_master","2024-07-10T13:18:51.6889035Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80771534","19.4.15.0","NSM_Metering_Fairfax","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-10T13:19:13.2319041Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80734995","19.3.27.0","NSM_ConfigPush_Prod_EnableIPv6OnlyPeering_EnableCrossVlanLmForPaas_True_18.3","ConfigPush.xml","git_networking_nsm_master","2024-07-10T13:15:11.1697482Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80766749","19.4.18.0","NSM_ConfigPush_Pilot_NetworkBandwidthPolicy","ConfigPush.xml","git_networking_nsm_master","2024-07-10T13:15:32.1222642Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80771535","19.4.15.0","NSM_Metering_Prod","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-10T13:11:40.0764861Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80728674","19.3.27.0","NSM_ConfigPush_Pilot_EnableIPv6OnlyPeering_EnableOnlyReconnectMadariUpdatedAndFailedEndpoint_EnableCrossVlanLmForPaas_True_19.1.22","ConfigPush.xml","git_networking_nsm_master","2024-07-10T13:11:13.1127555Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80748291","19.3.54.0","NSM_ConfigPush_Pilot_EnableCaWithPrefix_VncSrvNameSuffix_19.1.10","ConfigPush.xml","git_networking_nsm_master","2024-07-10T13:16:01.5977089Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80736941","19.3.27.0","NSM_ConfigPush_MC_EnableMerlinLogicalNicNotifyOnlyConfigChanges_True_18.3.39","ConfigPush.xml","git_networking_nsm_master","2024-07-10T13:15:13.3333683Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80752783","19.3.54.0","NSM_ConfigPush_Prod_EnableCaWithPrefix_VncSrvNameSuffix_EnableOnlyReconnectMadariUpdatedAndFailedEndpoint_19.1.22","ConfigPush.xml","git_networking_nsm_master","2024-07-10T13:19:40.6317086Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80780413","19.4.19.0","NSM_Metering_Mooncake","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-10T13:21:54.6117955Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80766584","19.4.18.0","NSM_ConfigPush_Canary_NetworkBandwidthPolicy","ConfigPush.xml","git_networking_nsm_master","2024-07-10T13:17:37.3163836Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80772656","19.4.19.0","NSM_Metering_Pilot","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-10T13:10:52.3020446Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80755293","19.3.27.0","NSM_ConfigPush_FF_UseNonOpaphModeIfAnyTenantInSameVnetIsNonOpaph_False","ConfigPush.xml","git_networking_nsm_master","2024-07-10T13:12:29.9916917Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80736942","19.3.27.0","NSM_ConfigPush_FF_EnableMerlinLogicalNicNotifyOnlyConfigChanges_True_18.3.39","ConfigPush.xml","git_networking_nsm_master","2024-07-10T13:17:48.6781401Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80778482","19.4.33.0","NSM_ConfigPush_Canary_EnableNmAgentContainerLevelDedup_True_19.3.58_uscentraleuap","ConfigPush.xml","git_networking_nsm_master","2024-07-10T13:16:53.1710713Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80764354","19.4.13.0","NSM_ConfigPush_Canary_VncAllowSrvDiscovery_True","ConfigPush.xml","git_networking_nsm_master","2024-07-10T13:12:40.9632304Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80771286","19.4.19.0","NSM_Metering_Canary","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-10T13:17:43.5140428Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80772888","19.4.18.0","NSM_ConfigPush_Pilot_VncAllowSrvDiscovery_True","ConfigPush.xml","git_networking_nsm_master","2024-07-10T12:49:50.8769535Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80756760","19.3.54.0","NSM_ConfigPush_Pilot_RnmConnectionKind_EnableReplaceSubscribeUnsubscribeRequest_EnableMerlinSkipActiveInstance_19.2.45","ConfigPush.xml","git_networking_nsm_master","2024-07-10T12:42:30.5897747Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80780188","19.4.35.0","NSM_Metering_Stage","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-10T12:23:09.0271611Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80771534","19.4.15.0","NSM_Metering_Fairfax","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-10T12:22:28.9711998Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80766749","19.4.18.0","NSM_ConfigPush_Pilot_NetworkBandwidthPolicy","ConfigPush.xml","git_networking_nsm_master","2024-07-10T12:19:27.5001378Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80752783","19.3.54.0","NSM_ConfigPush_Prod_EnableCaWithPrefix_VncSrvNameSuffix_EnableOnlyReconnectMadariUpdatedAndFailedEndpoint_19.1.22","ConfigPush.xml","git_networking_nsm_master","2024-07-10T12:27:41.7801340Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80780413","19.4.19.0","NSM_Metering_Mooncake","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-10T12:23:59.8110092Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80766584","19.4.18.0","NSM_ConfigPush_Canary_NetworkBandwidthPolicy","ConfigPush.xml","git_networking_nsm_master","2024-07-10T12:22:56.4229900Z"
"728f4f00-05c6-405b-8752-24303b1f6f60","80702788","3.301.7.57","NMAgent_Broad_LKG_3.301.7.57_Storage","nm_E2E_HostPluginUpgradeFDHENoRootHEPreCheckNoSettings.xml","git_networking_nmagent_release_3_301_7_56_dhcp_qfe","2024-07-10T12:21:38.4872543Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80772656","19.4.19.0","NSM_Metering_Pilot","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-10T12:21:58.8178275Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80734995","19.3.27.0","NSM_ConfigPush_Prod_EnableIPv6OnlyPeering_EnableCrossVlanLmForPaas_True_18.3","ConfigPush.xml","git_networking_nsm_master","2024-07-10T12:23:51.2964121Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80771535","19.4.15.0","NSM_Metering_Prod","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-10T12:23:20.4254538Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80772663","19.4.18.0","NSM_ConfigPush_Prod_EnableReplaceSubscribeUnsubscribeRequest_EnableMerlinSkipActiveInstance_NetworkBandwidthPolicy_19.2.45","ConfigPush.xml","git_networking_nsm_master","2024-07-10T12:18:23.2051069Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80764354","19.4.13.0","NSM_ConfigPush_Canary_VncAllowSrvDiscovery_True","ConfigPush.xml","git_networking_nsm_master","2024-07-10T12:25:36.6547268Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80736941","19.3.27.0","NSM_ConfigPush_MC_EnableMerlinLogicalNicNotifyOnlyConfigChanges_True_18.3.39","ConfigPush.xml","git_networking_nsm_master","2024-07-10T12:23:25.6624984Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80748291","19.3.54.0","NSM_ConfigPush_Pilot_EnableCaWithPrefix_VncSrvNameSuffix_19.1.10","ConfigPush.xml","git_networking_nsm_master","2024-07-10T12:22:08.7632201Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80755293","19.3.27.0","NSM_ConfigPush_FF_UseNonOpaphModeIfAnyTenantInSameVnetIsNonOpaph_False","ConfigPush.xml","git_networking_nsm_master","2024-07-10T12:18:00.0000000Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80728674","19.3.27.0","NSM_ConfigPush_Pilot_EnableIPv6OnlyPeering_EnableOnlyReconnectMadariUpdatedAndFailedEndpoint_EnableCrossVlanLmForPaas_True_19.1.22","ConfigPush.xml","git_networking_nsm_master","2024-07-10T12:19:24.3017675Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80756760","19.3.54.0","NSM_ConfigPush_Pilot_RnmConnectionKind_EnableReplaceSubscribeUnsubscribeRequest_EnableMerlinSkipActiveInstance_19.2.45","ConfigPush.xml","git_networking_nsm_master","2024-07-10T12:24:49.4016101Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80772888","19.4.18.0","NSM_ConfigPush_Pilot_VncAllowSrvDiscovery_True","ConfigPush.xml","git_networking_nsm_master","2024-07-10T12:25:19.3758935Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80736942","19.3.27.0","NSM_ConfigPush_FF_EnableMerlinLogicalNicNotifyOnlyConfigChanges_True_18.3.39","ConfigPush.xml","git_networking_nsm_master","2024-07-10T12:19:16.4114946Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80778482","19.4.33.0","NSM_ConfigPush_Canary_EnableNmAgentContainerLevelDedup_True_19.3.58_uscentraleuap","ConfigPush.xml","git_networking_nsm_master","2024-07-10T12:17:36.6944376Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80771286","19.4.19.0","NSM_Metering_Canary","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-10T12:23:05.4315566Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80734995","19.3.27.0","NSM_ConfigPush_Prod_EnableIPv6OnlyPeering_EnableCrossVlanLmForPaas_True_18.3","ConfigPush.xml","git_networking_nsm_master","2024-07-10T11:21:55.2690471Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80736942","19.3.27.0","NSM_ConfigPush_FF_EnableMerlinLogicalNicNotifyOnlyConfigChanges_True_18.3.39","ConfigPush.xml","git_networking_nsm_master","2024-07-10T11:20:40.7385781Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80752783","19.3.54.0","NSM_ConfigPush_Prod_EnableCaWithPrefix_VncSrvNameSuffix_EnableOnlyReconnectMadariUpdatedAndFailedEndpoint_19.1.22","ConfigPush.xml","git_networking_nsm_master","2024-07-10T11:19:32.2681211Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80772656","19.4.19.0","NSM_Metering_Pilot","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-10T11:23:30.0409587Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80772663","19.4.18.0","NSM_ConfigPush_Prod_EnableReplaceSubscribeUnsubscribeRequest_EnableMerlinSkipActiveInstance_NetworkBandwidthPolicy_19.2.45","ConfigPush.xml","git_networking_nsm_master","2024-07-10T11:25:53.6843106Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80780188","19.4.35.0","NSM_Metering_Stage","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-10T11:25:13.0385037Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80736941","19.3.27.0","NSM_ConfigPush_MC_EnableMerlinLogicalNicNotifyOnlyConfigChanges_True_18.3.39","ConfigPush.xml","git_networking_nsm_master","2024-07-10T11:18:40.2788210Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80771534","19.4.15.0","NSM_Metering_Fairfax","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-10T11:22:46.1228265Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80780413","19.4.19.0","NSM_Metering_Mooncake","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-10T11:21:56.9974609Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80756760","19.3.54.0","NSM_ConfigPush_Pilot_RnmConnectionKind_EnableReplaceSubscribeUnsubscribeRequest_EnableMerlinSkipActiveInstance_19.2.45","ConfigPush.xml","git_networking_nsm_master","2024-07-10T11:23:16.6180014Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80772888","19.4.18.0","NSM_ConfigPush_Pilot_VncAllowSrvDiscovery_True","ConfigPush.xml","git_networking_nsm_master","2024-07-10T11:23:45.9020994Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80778482","19.4.33.0","NSM_ConfigPush_Canary_EnableNmAgentContainerLevelDedup_True_19.3.58_uscentraleuap","ConfigPush.xml","git_networking_nsm_master","2024-07-10T11:14:14.7518952Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80771286","19.4.19.0","NSM_Metering_Canary","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-10T11:13:54.0774774Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80748291","19.3.54.0","NSM_ConfigPush_Pilot_EnableCaWithPrefix_VncSrvNameSuffix_19.1.10","ConfigPush.xml","git_networking_nsm_master","2024-07-10T11:21:59.0388617Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80771535","19.4.15.0","NSM_Metering_Prod","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-10T11:04:22.8767768Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80755293","19.3.27.0","NSM_ConfigPush_FF_UseNonOpaphModeIfAnyTenantInSameVnetIsNonOpaph_False","ConfigPush.xml","git_networking_nsm_master","2024-07-10T11:23:29.7890469Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80764354","19.4.13.0","NSM_ConfigPush_Canary_VncAllowSrvDiscovery_True","ConfigPush.xml","git_networking_nsm_master","2024-07-10T11:25:54.1498119Z"
"728f4f00-05c6-405b-8752-24303b1f6f60","80702788","3.301.7.57","NMAgent_Broad_LKG_3.301.7.57_Storage","nm_E2E_HostPluginUpgradeFDHENoRootHEPreCheckNoSettings.xml","git_networking_nmagent_release_3_301_7_56_dhcp_qfe","2024-07-10T11:21:56.3094078Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80766749","19.4.18.0","NSM_ConfigPush_Pilot_NetworkBandwidthPolicy","ConfigPush.xml","git_networking_nsm_master","2024-07-10T11:16:09.6607975Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80728674","19.3.27.0","NSM_ConfigPush_Pilot_EnableIPv6OnlyPeering_EnableOnlyReconnectMadariUpdatedAndFailedEndpoint_EnableCrossVlanLmForPaas_True_19.1.22","ConfigPush.xml","git_networking_nsm_master","2024-07-10T11:18:22.8233268Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80766584","19.4.18.0","NSM_ConfigPush_Canary_NetworkBandwidthPolicy","ConfigPush.xml","git_networking_nsm_master","2024-07-10T11:19:33.3062638Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80766584","19.4.18.0","NSM_ConfigPush_Canary_NetworkBandwidthPolicy","ConfigPush.xml","git_networking_nsm_master","2024-07-10T08:27:16.7886128Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80772663","19.4.18.0","NSM_ConfigPush_Prod_EnableReplaceSubscribeUnsubscribeRequest_EnableMerlinSkipActiveInstance_NetworkBandwidthPolicy_19.2.45","ConfigPush.xml","git_networking_nsm_master","2024-07-10T08:24:27.9051662Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80780188","19.4.35.0","NSM_Metering_Stage","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-10T08:25:39.5077538Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80771534","19.4.15.0","NSM_Metering_Fairfax","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-10T08:20:24.9807550Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80766749","19.4.18.0","NSM_ConfigPush_Pilot_NetworkBandwidthPolicy","ConfigPush.xml","git_networking_nsm_master","2024-07-10T08:23:55.2710072Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80780413","19.4.19.0","NSM_Metering_Mooncake","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-10T08:23:59.2025199Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80752783","19.3.54.0","NSM_ConfigPush_Prod_EnableCaWithPrefix_VncSrvNameSuffix_EnableOnlyReconnectMadariUpdatedAndFailedEndpoint_19.1.22","ConfigPush.xml","git_networking_nsm_master","2024-07-10T08:14:02.9519141Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80728674","19.3.27.0","NSM_ConfigPush_Pilot_EnableIPv6OnlyPeering_EnableOnlyReconnectMadariUpdatedAndFailedEndpoint_EnableCrossVlanLmForPaas_True_19.1.22","ConfigPush.xml","git_networking_nsm_master","2024-07-10T08:24:36.8156738Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80764354","19.4.13.0","NSM_ConfigPush_Canary_VncAllowSrvDiscovery_True","ConfigPush.xml","git_networking_nsm_master","2024-07-10T08:20:02.5784551Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80772656","19.4.19.0","NSM_Metering_Pilot","IPAM_ASR_Component_Update.xml","git_networking_nsm_master","2024-07-10T08:17:11.9106860Z"
"728f4f00-05c6-405b-8752-24303b1f6f60","80702788","3.301.7.57","NMAgent_Broad_LKG_3.301.7.57_Storage","nm_E2E_HostPluginUpgradeFDHENoRootHEPreCheckNoSettings.xml","git_networking_nmagent_release_3_301_7_56_dhcp_qfe","2024-07-10T08:21:20.4566359Z"
"14686c37-6854-4050-baa7-3d0cd3688a36","80756760","19.3.54.0","NSM_ConfigPush_Pilot_RnmConnectionKind_EnableReplaceSubscribeUnsubscribeRequest_EnableMerlinSkipActiveInstance_19.2.45","ConfigPush.xml","git_networking_nsm_master","2024-07-10T08:25:58.7100110Z"
